1,1.0
5,44.8
10,66.7
15,8704.0
20,10861.5
25,17334.0
30,19491.5
35,21649.0
40,21649.0
45,21649.0
50,21649.0
55,21649.0
60,21649.0
65,21649.0
70,21649.0
75,21649.0
80,21649.0
85,21649.0
90,21649.0
95,21649.0
100,21649.0
105,21649.0
110,21649.0
115,21649.0
120,21656.3
125,21656.3
130,21656.3
135,21656.3
140,21656.3
145,21663.6
150,21663.6
155,21663.6
160,21663.6
165,21663.6
170,21663.6
175,21663.6
180,21663.6
185,21670.9
190,21670.9
195,21670.9
200,21670.9
205,21670.9
210,21678.2
215,21679.8
220,21679.8
225,21679.8
230,21679.8
235,21679.8
240,21694.4
245,21694.4
250,21694.4
255,21695.3
260,21695.3
265,21695.3
270,21695.3
275,21695.3
280,21695.3
285,21695.3
290,21702.6
295,21702.6
300,21702.6
305,21702.6
310,21702.6
315,21702.6
320,21702.6
325,21702.6
330,21702.6
335,21702.6
340,21702.6
345,21702.6
350,21702.6
355,21703.5
360,21703.5
365,21703.5
370,21705.1
375,21705.1
380,21705.1
385,21705.1
390,21705.1
395,21712.4
400,21719.7
405,21719.7
410,21719.7
415,21719.7
420,21720.6
425,21720.6
430,21720.6
435,21720.6
440,21720.6
445,21720.6
450,21720.6
455,21720.6
460,21720.6
465,21720.6
470,21720.6
475,21720.6
480,21727.9
485,21742.5
490,21742.5
495,21742.5
500,21743.4
505,21743.4
510,21744.9
515,21744.9
520,21745.8
525,21745.8
530,21745.8
535,21745.8
540,21753.1
545,21753.1
550,21753.1
555,21753.1
560,21760.4
565,21760.4
570,21767.7
575,21767.7
580,21775.0
585,21782.3
590,21790.5
595,21790.5
600,21790.5
605,21790.5
610,21790.5
615,21790.5
620,21790.5
625,21790.5
630,21797.8
635,21797.8
640,21797.8
645,21805.1
