1,1.0
5,77.0
10,105.8
15,97.4
20,216.7
25,246.0
30,223.1
35,284.0
40,347.2
45,376.5
50,431.5
55,431.5
60,450.9
65,460.6
70,505.9
75,530.0
80,559.1
85,559.1
90,559.1
95,578.2
100,587.9
105,621.7
110,655.5
115,665.2
120,684.6
125,694.3
130,694.3
135,713.7
140,742.8
145,771.9
150,825.1
155,868.6
160,868.6
165,931.5
170,1004.1
175,1023.2
180,1042.6
185,1076.4
190,1086.1
195,1100.5
200,1100.5
205,1086.1
210,1105.5
215,1119.9
220,1119.9
225,1139.3
230,1197.5
235,1221.6
240,1258.8
245,1302.3
250,1341.1
255,1360.0
260,1379.4
265,1406.9
270,1401.9
275,1474.2
280,1513.0
285,1554.9
290,1593.7
295,1603.4
300,1690.4
305,1685.7
310,1698.5
315,1730.7
320,1721.0
325,1754.8
330,1774.2
335,1774.2
340,1761.6
345,1771.3
350,1824.2
355,1877.4
360,1896.8
365,1916.2
370,1930.6
375,1930.9
380,1978.6
385,2007.4
390,2039.6
395,2067.1
400,2120.4
405,2115.7
410,2177.0
415,2205.6
420,2205.6
425,2254.1
430,2307.3
435,2345.5
440,2345.5
445,2374.6
450,2408.4
455,2451.9
460,2495.1
465,2586.0
470,2601.4
475,2675.2
480,2723.4
485,2755.6
490,2784.7
495,2825.1
500,2926.8
505,2985.7
510,2995.4
515,3058.3
520,3082.5
525,3122.7
530,3136.6
535,3146.3
540,3199.5
545,3228.6
550,3267.4
555,3296.2
560,3338.1
565,3338.1
570,3376.9
575,3406.0
580,3473.1
585,3545.7
590,3573.9
595,3619.1
600,3633.8
605,3658.8
610,3726.1
615,3760.7
620,3789.2
625,3808.6
630,3878.0
635,3900.5
640,3944.0
645,3977.8
650,3997.0
655,3997.0
660,4000.3
665,4033.6
670,4082.8
675,4101.0
680,4139.2
685,4154.0
690,4192.0
695,4219.9
700,4235.9
705,4267.4
710,4305.7
715,4319.8
720,4337.6
725,4344.9
730,4373.5
735,4417.0
740,4492.9
745,4513.6
750,4537.5
755,4572.7
760,4601.8
765,4630.6
770,4687.9
775,4710.4
780,4800.8
785,4785.8
790,4866.5
795,4909.7
