1,1.0
5,63.1
10,159.7
15,281.8
20,322.8
25,399.5
30,546.8
35,645.2
40,786.8
45,801.6
50,808.5
55,933.3
60,1095.4
65,1116.1
70,1129.9
75,1177.0
80,1203.4
85,1231.0
90,1317.1
95,1365.4
100,1408.7
105,1457.0
110,1480.8
115,1536.0
120,1584.3
125,1639.5
130,1682.8
135,1756.3
140,1790.8
145,1863.1
150,1932.1
155,1959.7
160,2009.9
165,2036.3
170,2091.5
175,2166.2
180,2261.6
185,2323.7
190,2377.7
195,2438.6
200,2513.3
205,2589.2
210,2645.1
215,2678.4
220,2766.9
225,2822.1
230,2870.4
235,2957.7
240,3045.0
245,3086.4
250,3161.1
255,3237.0
260,3353.1
265,3429.0
270,3488.7
275,3561.0
280,3609.3
285,3677.1
290,3739.2
295,3807.0
300,3869.1
305,3955.2
310,4051.8
315,4113.9
320,4172.2
325,4186.7
330,4220.0
335,4268.3
340,4332.3
345,4381.3
350,4402.0
355,4475.5
360,4549.0
365,4607.3
370,4668.2
375,4722.2
380,4773.6
385,4862.8
390,4912.2
395,4948.6
400,5027.6
405,5080.4
410,5165.3
415,5274.5
420,5368.7
425,5451.5
430,5520.5
435,5595.2
440,5668.7
445,5745.3
450,5785.5
455,5856.1
460,5904.4
465,5974.2
470,6024.4
475,6079.6
480,6132.4
485,6174.3
490,6228.3
495,6303.0
500,6389.1
505,6448.8
510,6483.3
515,6571.3
520,6637.2
525,6713.0
530,6754.4
535,6794.6
540,6827.9
545,6899.1
550,6933.6
555,6993.3
560,7058.5
565,7112.5
570,7223.5
575,7280.6
580,7335.3
585,7395.0
590,7483.4
595,7593.3
600,7666.8
605,7700.1
610,7749.1
615,7835.2
620,7882.3
625,7933.7
630,8020.7
635,8059.4
640,8131.9
645,8210.1
650,8240.8
655,8297.9
660,8338.1
665,8410.1
670,8456.0
675,8504.0
680,8527.8
685,8599.1
690,8662.8
695,8767.9
700,8839.2
705,8900.1
710,8958.0
715,8997.9
720,9063.7
725,9091.3
730,9151.0
735,9224.5
740,9314.6
745,9377.8
750,9409.9
755,9461.5
760,9534.3
765,9577.1
770,9643.7
775,9718.4
780,9751.7
785,9805.7
790,9883.9
795,9930.5
800,9966.9
805,10062.7
810,10065.6
815,10127.7
820,10163.6
825,10200.0
830,10230.9
835,10326.2
840,10380.8
845,10478.2
850,10498.9
855,10594.7
860,10642.2
865,10724.2
870,10784.6
875,10819.8
880,10911.8
885,11001.7
890,11048.3
895,11118.2
900,11149.1
905,11251.3
910,11309.8
915,11430.5
920,11465.7
925,11517.3
930,11613.9
935,11644.6
940,11689.0
945,11730.4
950,11770.2
955,11842.7
960,11915.0
965,11971.8
970,12059.2
975,12126.7
980,12171.2
985,12257.0
990,12300.3
995,12373.0
1000,12434.6
1005,12503.1
1010,12523.3
1015,12563.5
1020,12591.1
1025,12655.3
1030,12730.7
1035,12793.0
1040,12923.6
1045,12958.8
1050,12992.5
1055,13106.5
1060,13174.3
1065,13231.4
1070,13279.2
1075,13377.8
1080,13412.7
1085,13513.9
1090,13566.7
1095,13592.8
1100,13672.9
1105,13697.1
1110,13764.6
1115,13870.8
1120,13955.8
1125,14025.9
1130,14084.4
1135,14139.6
1140,14201.9
1145,14246.4
1150,14291.9
1155,14395.1
1160,14478.8
1165,14508.7
1170,14555.8
1175,14633.7
1180,14700.3
1185,14781.9
1190,14880.3
1195,14964.2
1200,15032.0
1205,15102.6
1210,15144.0
1215,15210.0
1220,15247.1
1225,15341.3
1230,15380.3
1235,15447.6
1240,15481.3
1245,15525.8
1250,15603.3
1255,15654.2
1260,15723.2
1265,15798.3
1270,15844.4
1275,15886.2
1280,15965.4
1285,16016.0
1290,16075.0
1295,16101.4
1300,16221.7
1305,16279.2
1310,16340.2
1315,16384.4
1320,16421.2
1325,16515.2
1330,16601.3
1335,16632.0
1340,16693.9
1345,16814.4
1350,16866.5
1355,16963.0
1360,17038.4
1365,17108.1
1370,17193.6
1375,17248.3
1380,17310.3
1385,17352.4
1390,17448.7
1395,17499.3
1400,17587.8
1405,17654.3
1410,17710.4
1415,17784.3
1420,17874.4
1425,17946.4
1430,18036.7
1435,18126.1
1440,18234.0
1445,18319.3
1450,18365.1
1455,18451.4
1460,18523.7
1465,18610.8
1470,18685.1
1475,18751.3
1480,18828.5
1485,18852.2
1490,18869.6
1495,18911.1
1500,18982.9
1505,19016.2
1510,19051.4
1515,19181.4
1520,19245.4
1525,19297.2
1530,19412.9
1535,19487.6
1540,19607.9
1545,19676.4
1550,19771.5
1555,19813.5
1560,19859.7
1565,19876.6
1570,19931.3
1575,19946.0
1580,19995.9
1585,20026.6
1590,20132.6
1595,20182.0
1600,20200.1
1605,20274.2
1610,20346.4
1615,20455.0
1620,20524.5
1625,20584.7
1630,20646.5
1635,20699.7
1640,20748.0
1645,20798.2
1650,20831.5
1655,20947.7
1660,20998.1
1665,21094.6
1670,21170.7
1675,21242.2
1680,21259.5
1685,21307.8
1690,21340.1
1695,21376.8
1700,21414.8
1705,21502.7
1710,21575.0
1715,21619.9
1720,21675.1
1725,21757.5
1730,21810.5
1735,21876.1
1740,21929.7
1745,21981.8
1750,22017.9
1755,22073.5
1760,22168.1
1765,22270.0
1770,22387.4
1775,22454.2
1780,22500.6
1785,22561.5
1790,22585.1
1795,22642.6
1800,22677.1
1805,22753.4
1810,22818.4
1815,22898.6
1820,22968.5
1825,23059.8
1830,23093.5
1835,23171.8
1840,23221.4
1845,23274.7
1850,23337.8
1855,23394.9
1860,23403.0
1865,23456.0
1870,23494.4
1875,23521.8
1880,23598.1
1885,23635.7
1890,23671.2
1895,23755.9
1900,23784.2
1905,23856.5
1910,23944.9
1915,24061.5
1920,24133.8
1925,24220.0
1930,24293.0
1935,24367.5
1940,24438.4
1945,24492.4
1950,24569.9
1955,24635.3
1960,24683.1
1965,24686.0
1970,24774.9
1975,24846.1
1980,24874.4
1985,24974.9
1990,25001.0
1995,25062.6
2000,25128.2
2005,25193.3
2010,25238.8
2015,25311.9
2020,25398.0
2025,25488.5
2030,25581.7
2035,25641.8
2040,25723.5
2045,25790.1
2050,25874.2
2055,25971.2
2060,26054.5
2065,26154.9
2070,26243.4
2075,26300.4
2080,26334.9
2085,26384.6
2090,26426.2
2095,26440.9
2100,26524.1
2105,26631.6
2110,26733.9
2115,26805.4
2120,26867.1
2125,26903.4
2130,26953.9
2135,26972.2
2140,27024.6
2145,27089.4
2150,27184.7
2155,27237.5
2160,27306.6
2165,27333.7
2170,27381.5
2175,27437.8
2180,27477.1
2185,27548.4
2190,27601.3
2195,27662.2
2200,27730.9
2205,27779.1
2210,27827.4
2215,27885.9
2220,27931.3
2225,27970.8
2230,27987.5
2235,28032.9
2240,28100.8
2245,28147.9
2250,28215.1
2255,28281.0
2260,28306.2
2265,28466.1
2270,28591.8
2275,28648.5
2280,28684.2
2285,28719.8
2290,28725.5
2295,28792.3
2300,28782.1
2305,28813.2
2310,28825.1
2315,28822.7
2320,28862.2
2325,28901.2
2330,28929.6
2335,28978.7
2340,29024.6
2345,29140.6
2350,29220.3
2355,29290.4
2360,29395.6
2365,29459.6
2370,29551.5
2375,29571.0
2380,29662.4
2385,29706.3
2390,29751.2
2395,29824.6
2400,29875.5
2405,29957.5
2410,30007.2
2415,30081.8
2420,30189.6
2425,30202.2
2430,30278.5
2435,30309.4
2440,30372.6
2445,30469.7
2449,30494.7
