1,0.343125
5,0.348
10,0.353625
15,0.34975
20,0.354875
25,0.347125
30,0.348375
35,0.351625
40,0.353375
45,0.352375
50,0.357875
55,0.36025
60,0.358375
65,0.361125
70,0.362625
75,0.3625
80,0.36475
85,0.365125
90,0.36525
95,0.367125
100,0.368125
105,0.3695
110,0.37175
115,0.373
120,0.3735
125,0.3755
130,0.376875
135,0.376375
140,0.376875
145,0.37825
150,0.378125
155,0.37975
160,0.3805
165,0.381625
170,0.38325
175,0.3835
180,0.384375
185,0.38575
190,0.386875
195,0.387125
200,0.387375
205,0.3885
210,0.389
215,0.389
220,0.39025
225,0.391125
230,0.39125
235,0.392
240,0.392125
245,0.39425
250,0.3965
255,0.3985
260,0.399625
265,0.40025
270,0.400625
275,0.402375
280,0.4035
285,0.40425
290,0.405125
295,0.404875
300,0.406125
305,0.406375
310,0.40725
315,0.40775
320,0.407125
325,0.4075
330,0.40775
335,0.4085
340,0.40925
345,0.4095
350,0.4095
355,0.409875
360,0.41025
365,0.40975
370,0.410375
375,0.41125
380,0.41125
385,0.410875
390,0.41125
395,0.4115
400,0.41375
405,0.41425
410,0.414125
415,0.4145
420,0.414875
425,0.416
430,0.41625
435,0.416375
440,0.416875
445,0.417625
450,0.417875
455,0.418
460,0.4185
465,0.418125
470,0.41875
475,0.418875
480,0.41875
485,0.4195
490,0.42025
495,0.421125
500,0.422625
505,0.422875
510,0.42375
515,0.425
520,0.42525
525,0.425
530,0.4255
535,0.425875
540,0.426
545,0.426
550,0.42675
555,0.426625
560,0.42725
565,0.427125
570,0.42775
575,0.428125
580,0.428625
585,0.43
590,0.431125
595,0.4325
600,0.43275
605,0.432875
610,0.433125
615,0.43425
620,0.43525
625,0.43525
630,0.435875
635,0.436
640,0.43775
645,0.4385
650,0.439125
655,0.44
660,0.440625
665,0.44125
670,0.442125
675,0.44325
680,0.443
685,0.443625
690,0.445
695,0.446
700,0.446625
705,0.447625
710,0.44825
715,0.44925
720,0.449625
725,0.450375
730,0.451125
735,0.4515
740,0.452375
745,0.45375
750,0.454125
755,0.4545
760,0.455125
765,0.455625
770,0.456125
775,0.457
780,0.458375
785,0.459375
790,0.459375
795,0.46
