1,0.33493877551020407
5,0.3444081632653061
10,0.33824489795918367
15,0.3480408163265306
20,0.345265306122449
25,0.338
30,0.33938775510204083
35,0.3362040816326531
40,0.33677551020408164
45,0.34077551020408164
50,0.34053061224489795
55,0.3437142857142857
60,0.3443673469387755
65,0.3448163265306122
70,0.344734693877551
75,0.3433469387755102
80,0.3450612244897959
85,0.3451020408163265
90,0.3458775510204082
95,0.34448979591836737
100,0.3450612244897959
105,0.34555102040816327
110,0.34685714285714286
115,0.3489795918367347
120,0.35020408163265304
125,0.34938775510204084
130,0.3497142857142857
135,0.3494285714285714
140,0.3506530612244898
145,0.3523673469387755
150,0.3526938775510204
155,0.3519591836734694
160,0.3518775510204082
165,0.3519591836734694
170,0.3530204081632653
175,0.354
180,0.3545714285714286
185,0.3550204081632653
190,0.3553061224489796
195,0.3562448979591837
200,0.35791836734693877
205,0.35906122448979594
210,0.3600408163265306
215,0.35983673469387756
220,0.36118367346938773
225,0.3616326530612245
230,0.3616734693877551
235,0.36118367346938773
240,0.36146938775510207
245,0.3620408163265306
250,0.3622448979591837
255,0.3630204081632653
260,0.3633469387755102
265,0.36318367346938774
270,0.36359183673469386
275,0.3637142857142857
280,0.36383673469387756
285,0.3644081632653061
290,0.3643673469387755
295,0.3652244897959184
300,0.3649795918367347
305,0.36579591836734693
310,0.36657142857142855
315,0.36714285714285716
320,0.36726530612244895
325,0.36706122448979595
330,0.3671020408163265
335,0.3673061224489796
340,0.367469387755102
345,0.3676326530612245
350,0.3677142857142857
355,0.36828571428571427
360,0.3689795918367347
365,0.36942857142857144
370,0.37020408163265306
375,0.3706530612244898
380,0.3706122448979592
385,0.3709795918367347
390,0.37126530612244896
395,0.3717142857142857
400,0.37187755102040815
405,0.3722448979591837
410,0.3726122448979592
415,0.3729387755102041
420,0.3736326530612245
425,0.37359183673469387
430,0.3735510204081633
435,0.3739183673469388
440,0.37395918367346936
445,0.3746122448979592
450,0.37555102040816324
455,0.37673469387755104
460,0.37710204081632653
465,0.37820408163265307
470,0.3784489795918367
475,0.37840816326530613
480,0.37942857142857145
485,0.37987755102040816
490,0.3806938775510204
495,0.3806530612244898
500,0.3810612244897959
505,0.38155102040816324
510,0.3813061224489796
515,0.3816734693877551
520,0.38195918367346937
525,0.3824489795918367
530,0.3826938775510204
535,0.3831428571428571
540,0.3833877551020408
545,0.38424489795918365
550,0.38416326530612244
555,0.38448979591836735
560,0.38510204081632654
565,0.38542857142857145
570,0.3856326530612245
575,0.3862040816326531
580,0.3866530612244898
585,0.3870612244897959
590,0.3871428571428571
595,0.38726530612244897
600,0.3876734693877551
605,0.38812244897959186
610,0.38877551020408163
615,0.38910204081632654
620,0.3895918367346939
625,0.39012244897959186
630,0.39
635,0.3897551020408163
640,0.38987755102040816
645,0.3900816326530612
650,0.3903673469387755
655,0.3906938775510204
660,0.391265306122449
665,0.39155102040816325
670,0.39179591836734695
675,0.39155102040816325
